N indicates the RSA integer, Dim indicates the smooth bound of |u-vN|

The first element in the list represents the value of u, the second is the value of v,the third is the value of |u-vn |, and the fourth is the value of u-vn
[369342943117505329687, 31, 4490569776878825888, 4490569776878825888]
[7977833235754436054, 1, 3791598162330289875, -3791598162330289875]
[11754681475016374752, 1, 14749923068351177, -14749923068351177]
[11767017990905620740, 1, 2413407179105189, -2413407179105189]
[11103831968406510333, 1, 665599429678215596, -665599429678215596]
[21373988804624896019, 2, 2164873991544555839, -2164873991544555839]
[684642091440262364375, 58, 2015070351348260493, 2015070351348260493]
[11765028770337815973, 1, 4402627746909956, -4402627746909956]
[25612906567797743425, 2, 2074043771628291567, 2074043771628291567]
[8728172631895178462, 1, 3041258766189547467, -3041258766189547467]
[12208324344335109375, 2, 11330538451834342483, -11330538451834342483]
[352936738427664614839, 30, 146203514877163031, -146203514877163031]
[3401784914820703125, 1, 8367646483264022804, -8367646483264022804]
[364658708632695885815, 31, 193664707930617984, -193664707930617984]
[13475546650279166544, 1, 1706115252194440615, 1706115252194440615]
[11764910984900306688, 1, 4520413184419241, -4520413184419241]
[3801573431882998087680, 323, 47090301631612613, 47090301631612613]
[26731580634520213088754, 2261, 120896243450647763285, 120896243450647763285]
[10743966565933066375, 1, 1025464832151659554, -1025464832151659554]
[10030904236009765625, 1, 1738527162074960304, -1738527162074960304]
[11774584935636142080, 1, 5153537551416151, 5153537551416151]
[105906218316368449925, 9, 18664266394083436, -18664266394083436]
[11839659842836193984, 1, 70228444751468055, 70228444751468055]
[47422818856572366389, 4, 345093264233462673, 345093264233462673]
[186908395993025087706871, 15884, 37252334152698949365, -37252334152698949365]
[11202633914975579804, 1, 566797483109146125, -566797483109146125]
[58914625656133804752, 5, 67468665710175107, 67468665710175107]
[200087001498884771664, 17, 6667731444430871, 6667731444430871]
[45166183018700671707, 35, 366763915914264735808, -366763915914264735808]
[388128972148252934144, 33, 262263988543021513, -262263988543021513]
[11985229832457391125, 1, 215798434372665196, 215798434372665196]
[8853453990442966905, 1, 2915977407641759024, -2915977407641759024]
[21772849939317804250, 1, 10003418541233078321, 10003418541233078321]
[1425735540284026590073, 121, 1634341115774752664, 1634341115774752664]
[15048968711414074710, 1, 3279537313329348781, 3279537313329348781]
[14226111812766453600, 1, 2456680414681727671, 2456680414681727671]
[10117144921989435330, 1, 1652286476095290599, -1652286476095290599]
[203480542782397968750, 17, 3400209014957627957, 3400209014957627957]
[11778003921371187500, 1, 8572523286461571, 8572523286461571]
[78502782838137883290, 7, 3883236948455198213, -3883236948455198213]
[450205001688112873202, 45, 79419411225699793603, -79419411225699793603]
[7122266049715280423104, 605, 1760053874021236059, 1760053874021236059]
[6017581243575349910, 1, 5751850154509376019, -5751850154509376019]
[71113626487746929125, 6, 497038099238573551, 497038099238573551]
[35074559386397992734, 1, 23305127988313266805, 23305127988313266805]
[11833748868771054225, 1, 64317470686328296, 64317470686328296]
[9797182713347531250, 1, 1972248684737194679, -1972248684737194679]
[17933990451861639179750, 1521, 32685295374771041741, 32685295374771041741]
[12391215069437456250, 1, 621783671352730321, 621783671352730321]
[168984204104485596645, 17, 31096129662954744148, -31096129662954744148]
[11733251071054500000, 1, 36180327030225929, -36180327030225929]
[42866556774801110631, 4, 4211168817537793085, -4211168817537793085]
[11781943711509017592, 1, 12512313424291663, 12512313424291663]
[26912004164829109375, 2, 3373141368659657517, 3373141368659657517]
[624353559480414135625, 58, 58273461608499968257, -58273461608499968257]
[258311497913875759859, 25, 35924287038242388366, -35924287038242388366]
[2546776146543629399815, 216, 4578964557328599151, 4578964557328599151]
[69242020778848772327967, 5887, 44621861676009216056, -44621861676009216056]
[295288478026800342918, 25, 1052693074682194693, 1052693074682194693]
[41517510558624267578125, 3528, 5043413818645499387, -5043413818645499387]
[131680942011601646482, 11, 2217196632669661263, 2217196632669661263]
[43067401802259786853, 2, 19528539006090334995, 19528539006090334995]
[10446237859658906305, 1, 1323193538425819624, -1323193538425819624]
[458159384980451208296, 39, 848439544853102935, -848439544853102935]
[52537681428925827190095, 4466, 24599194920558808819, -24599194920558808819]
[136374738950376207050, 13, 16627869224725230027, -16627869224725230027]
[13313359173211377280, 1, 1543927775126651351, 1543927775126651351]
[41665081709725082224, 5, 17182075280698547421, -17182075280698547421]
[27977059917320655680, 3, 7331234276933522107, -7331234276933522107]
[11460594444607350900, 1, 308836953477375029, -308836953477375029]
[56261406933872708572846875, 4780244, 653109766585959100199, 653109766585959100199]
[77789962078168658604, 1, 66020530680083932675, 66020530680083932675]
[82483847646668574912, 7, 97827860075493409, 97827860075493409]
[3203805813828928195800, 343, 833109155714132797847, -833109155714132797847]
[80987009420335543040, 7, 1399010366257538463, -1399010366257538463]
[223641618520320000000, 19, 22421956710207349, 22421956710207349]
[129520581586519500000, 11, 56836207587514781, 56836207587514781]
[17032411022095405885, 1, 5262979624010679956, 5262979624010679956]
[11626868537276196204, 1, 142562860808529725, -142562860808529725]
[35183589114158084600, 3, 124705080096093187, -124705080096093187]
[20687719171212396303, 4, 26390006421126507413, -26390006421126507413]
[58802419297487008143, 5, 44737692936621502, -44737692936621502]
[19802254257061185000, 1, 8032822858976459071, 8032822858976459071]
[298189376511930570975, 26, 7815839838272303179, -7815839838272303179]
[22181251836884765625, 2, 1357610959284686233, -1357610959284686233]
[11846602353306059955, 1, 77170955221334026, 77170955221334026]
[54474705346515277109, 5, 4372451643908352536, -4372451643908352536]
[12374092711502920440, 1, 604661313418194511, 604661313418194511]
[18775438410132253850, 1, 7006007012047527921, 7006007012047527921]
[9868924041259765625, 1, 1900507356824960304, -1900507356824960304]
[11252801380650013184, 1, 516630017434712745, -516630017434712745]
[12083190050687971248, 1, 313758652603245319, 313758652603245319]
[13812812685486834327, 1, 2043381287402108398, 2043381287402108398]
[8542118724545656250, 1, 3227312673539069679, -3227312673539069679]
[11391279286778015625, 1, 378152111306710304, -378152111306710304]
[11835199377421875000, 1, 65767979337149071, 65767979337149071]
[129424551142377488384, 11, 39194236554496835, -39194236554496835]
[22969331139549609375, 2, 569531656619842483, -569531656619842483]
[83860385141478846875, 6, 13243796752970491301, 13243796752970491301]
[1215252963443719379263, 125, 255925961316871361862, -255925961316871361862]
[11623266010534062500, 1, 146165387550663429, -146165387550663429]
[11515093266221015625, 1, 254338131863710304, -254338131863710304]
[356965483566534993150, 29, 15651973022077941209, 15651973022077941209]
[6932107772155215000000, 589, 87321316688572181, -87321316688572181]
[3263353480060951763750, 273, 50298708383821585133, 50298708383821585133]
[37647843950822218750, 3, 2339549756568040963, 2339549756568040963]
[11919733622835118080, 1, 150302224750392151, 150302224750392151]
[12230409768521035889, 1, 460978370436309960, 460978370436309960]
[22020640603985491183331, 1872, 11734973229115755757, -11734973229115755757]
[69255977890780194129, 4, 22178252298441290413, 22178252298441290413]
[8410734010602280624896, 715, 4409439028298414339, -4409439028298414339]
[345723169654241416310, 31, 19129203686385087489, -19129203686385087489]
[4440151622041502771250, 377, 3075984963561096017, 3075984963561096017]
[10231812935587872090, 1, 1537618462496853839, -1537618462496853839]
[6882044975278922751744, 595, 120766706581489176011, -120766706581489176011]
[16303942261557007995, 2, 7234920534612443863, -7234920534612443863]
[41997386450051761729, 5, 16849770540371867916, -16849770540371867916]
[7449051094299344673, 1, 4320380303785381256, -4320380303785381256]
[64239096434372361705, 1, 52469665036287635776, 52469665036287635776]
[490784719820086037346, 25, 196548934867967889121, 196548934867967889121]
[342674510903613281250, 29, 1361000359156229309, 1361000359156229309]
[200278108068404437500, 17, 197774300964096707, 197774300964096707]
[13286142627392578125, 1, 1516711229307852196, 1516711229307852196]
[378952716383903671163, 39, 80055108141400640068, -80055108141400640068]
[58817064623747760792, 5, 30092366675868853, -30092366675868853]
[127847587260868065409, 9, 21922704678105532048, 21922704678105532048]
[6763985804313281250, 1, 5005445593771444679, -5005445593771444679]
[211629139432395919247062400, 17981271, 196052474418643013359, -196052474418643013359]
[10506319817921781737500, 891, 19756442228290934761, 19756442228290934761]
[11785224436994736000, 1, 15793038910010071, 15793038910010071]
[23009036356560625371, 2, 529826439608826487, -529826439608826487]
[566518164138581226187, 46, 25124319826683833453, 25124319826683833453]
[221053245230483986320, 19, 2565951333125806331, -2565951333125806331]
[1470004207294737855807, 125, 1174717465852885318, -1174717465852885318]
[4237222774262949625, 2, 19301640021906502233, -19301640021906502233]
[10841750768886709375, 1, 927680629198016554, -927680629198016554]
[4022875723484983657474, 341, 9499616738092115685, 9499616738092115685]
[217884187176955062400000, 18513, 3296295787468723577, -3296295787468723577]
[196330897529291965440, 17, 3749436238148375353, -3749436238148375353]
[11998896689076505065, 1, 229465290991779136, 229465290991779136]
[5442010990185693385, 1, 6327420407899032544, -6327420407899032544]
[875683391628619418923, 75, 7023963227735025752, -7023963227735025752]
[80205079926333338431, 5, 21357922935909708786, 21357922935909708786]
[11900461857726805209, 1, 131030459642079280, 131030459642079280]
[1772016735272775299, 1, 9997414662811950630, -9997414662811950630]
[223594294208771211264, 19, 24902354838581387, -24902354838581387]
[6224990427659722752000, 529, 1038781927097264441, -1038781927097264441]
[4654852660960717830615, 391, 53004984309589992376, 53004984309589992376]
[4109094676761889408308, 343, 72179707218828414661, 72179707218828414661]
[294178188245644345344, 25, 57596706473802881, -57596706473802881]
[30819141402310249989, 8, 63336309782367557443, -63336309782367557443]
[7462697877841175970, 1, 4306733520243549959, -4306733520243549959]
[2976143213466613798400, 253, 1522930248821861637, -1522930248821861637]
[11061296487256640625, 1, 708134910828085304, -708134910828085304]
[36020845801349208800, 3, 712551607095031013, 712551607095031013]
[11749953282795000000, 1, 19478115289725929, -19478115289725929]
[11741447946758546016, 1, 27983451326179913, -27983451326179913]
[12828157103530615704, 1, 1058725705445889775, 1058725705445889775]
[27942252685961919072768, 2375, 10146884489305008607, -10146884489305008607]
[54499963335897335063112, 4655, 286739822187064136383, -286739822187064136383]
[11399388699610111200, 1, 370042698474614729, -370042698474614729]
[1108268986473609402475, 91, 37250729247899342936, 37250729247899342936]
[18129886286963954804, 1, 6360454888879228875, 6360454888879228875]
[10852700809148833544, 1, 916730588935892385, -916730588935892385]
[6407384838234627104, 1, 5362046559850098825, -5362046559850098825]
[11124389601771770940, 1, 645041796312954989, -645041796312954989]
[10631893626105468750, 1, 1137537771979257179, -1137537771979257179]
[638397274093529125000, 69, 173693492374316964101, -173693492374316964101]
[1332974570399659704393216, 113135, 1439949177344236415801, 1439949177344236415801]
[11020384899517593600, 1, 749046498567132329, -749046498567132329]
[89872311708023962528125, 7616, 236322180210689852861, 236322180210689852861]
[11612160087818594304, 1, 157271310266131625, -157271310266131625]
[18652478761790423550, 1, 6883047363705697621, 6883047363705697621]
[16767584831834825625, 1, 4998153433750099696, 4998153433750099696]
[927826974198208384209, 80, 13727537648569690111, -13727537648569690111]
[367607341963562951250, 31, 2754968622936447451, 2754968622936447451]
[130787161688311639875, 11, 1323416309379654656, 1323416309379654656]
[273914116197943049400, 23, 3217194041994353033, 3217194041994353033]
[2666450411567755384, 1, 9102980986516970545, -9102980986516970545]
[203399136778339582080, 19, 20220059785270210571, -20220059785270210571]
[9814679468431104267, 2, 13724183327738347591, -13724183327738347591]
[20967927742364968365, 2, 2570935053804483493, -2570935053804483493]
[11530082695728515625, 1, 239348702356210304, -239348702356210304]
[35322676983942971392, 3, 14382789688793605, 14382789688793605]
[158865792726095804986, 9, 52940910143333271625, 52940910143333271625]
[23452009843997109375, 2, 86852952172342483, -86852952172342483]
[11711746100013404445, 1, 57685298071321484, -57685298071321484]
[11695171163854741875, 1, 74260234229984054, -74260234229984054]
[7204643544897407154, 1, 4564787853187318775, -4564787853187318775]
[15490657573281125235, 1, 3721226175196399306, 3721226175196399306]
[68320504231172231753, 7, 14065515555420849750, -14065515555420849750]
[73934074027596030228108128, 6281875, 22836247457467128747, -22836247457467128747]
[1524109760584802015625, 124, 64700267222296000429, 64700267222296000429]
[106254489085937500000, 9, 329606503174966639, 329606503174966639]
[48800419045223253665530, 3179, 11385396630711909937239, 11385396630711909937239]
[118042544953555181050, 11, 11421200425376804169, -11421200425376804169]
[269247353998902158880, 23, 1449568157046537487, -1449568157046537487]
[11759845579284382272, 1, 9585818800343657, -9585818800343657]
[42216189771603136953125, 3588, 12530084724859680127, -12530084724859680127]
[7978463126392131954, 1, 3790968271692593975, -3790968271692593975]
[12075694749294710625, 1, 306263351209984696, 306263351209984696]
[135821642460648024881, 10, 18127328479800765591, 18127328479800765591]
[7461467567640796875, 1, 4307963830443929054, -4307963830443929054]
[8320943971604548375, 1, 3448487426480177554, -3448487426480177554]
[199801980223627285504, 17, 278353543813055289, -278353543813055289]
[10025793153463697328, 1, 1743638244621028601, -1743638244621028601]
[309023501478421881370, 39, 149984323046882429861, -149984323046882429861]
[18321763262515101125, 1, 6552331864430375196, 6552331864430375196]
[585874505419274042400, 49, 9172366913122471879, 9172366913122471879]
[5200711001360783507456, 441, 10391754805419372767, 10391754805419372767]
[128204215760266736846, 13, 24798392414834700231, -24798392414834700231]
[19007723292014836379, 1, 7238291893930110450, 7238291893930110450]
[21814084399199440594610, 1863, 112366295432403811117, -112366295432403811117]
[4162727848611359587560, 361, 86036886097226472809, -86036886097226472809]
[70303199406772026695, 6, 313388981736328879, -313388981736328879]
[15568613470842372738, 1, 3799182072757646809, 3799182072757646809]
[11824057424790882304, 1, 54626026706156375, 54626026706156375]
[46898551468027010781, 5, 11948605522396618864, -11948605522396618864]
[1425370624358641894464, 121, 1269425190390057055, 1269425190390057055]
[206043264907140537547, 15, 29501793935869648612, 29501793935869648612]
[345633572551887521055, 31, 19218800788738982744, -19218800788738982744]
[58950322598212613568, 5, 103165607788983923, 103165607788983923]
[2958021490060822185, 1, 8811409908023903744, -8811409908023903744]
[9378710679847066750570, 957, 1884635168120015963483, -1884635168120015963483]
[9664111479295340375, 1, 2105319918789385554, -2105319918789385554]
[242272881579278594187, 19, 18653685015668801536, 18653685015668801536]
[14651008023058140825, 1, 2881576624973414896, 2881576624973414896]
[1599811626700262380625, 136, 831043439260345719, -831043439260345719]
[294365327438220115968, 25, 129542486101967743, 129542486101967743]
[6226104955462336022400, 529, 75745875516005959, 75745875516005959]
[51443892975850290916, 3, 16135598781596113129, 16135598781596113129]
[11258812144296400320, 1, 510619253788325609, -510619253788325609]
[1120895203990337761986, 95, 2799221172288798731, 2799221172288798731]
[59306485317949821952, 5, 459328327526192307, 459328327526192307]
[11727259622541540000, 1, 42171775543185929, -42171775543185929]
[165679498406934703125, 14, 907458833748540119, 907458833748540119]
[58351903009861261392, 5, 495253980562368253, -495253980562368253]
[43870467940243396870275, 3724, 41105413775877510679, 41105413775877510679]
[127312875836601010101, 5, 68465718846177380456, 68465718846177380456]
[9874092572255690082304, 841, 23999233533564423985, -23999233533564423985]
[11256428198446440625, 1, 513003199638285304, -513003199638285304]
[10561566793368143259, 1, 1207864604716582670, -1207864604716582670]
[498217301222487063750, 49, 78484837283664506771, -78484837283664506771]
[3491757320006407500713, 286, 125699940154175885019, 125699940154175885019]
[19575898578475929495, 1, 7806467180391203566, 7806467180391203566]
[25386481368469824236900, 2197, 470959413122318629113, -470959413122318629113]
