N indicates the RSA integer, Dim indicates the smooth bound of |u-vN|

The first element in the list represents the value of u, the second is the value of v,the third is the value of |u-vn |, and the fourth is the value of u-vn
[1548961451094900096, 1, 19147423813441925, -19147423813441925]
[4122796784524825000, 3, 581529840200201063, -581529840200201063]
[506028696302636718750, 323, 470470292757754033, -470470292757754033]
[1794572236743049764, 1, 226463361834707743, 226463361834707743]
[1577465490072576000, 1, 9356615164233979, 9356615164233979]
[1579358473000000000, 1, 11249598091657979, 11249598091657979]
[26658083222357572128, 17, 232348915757771, 232348915757771]
[5099392374831736321, 3, 395065750106710258, 395065750106710258]
[631941251121096017535, 403, 6625466965816928, -6625466965816928]
[1707687220798803125000, 1089, 16656023618664131, 16656023618664131]
[1568108905262704025, 1, 30354362004, 30354362004]
[1623389168306059495, 3, 3080937456418966568, -3080937456418966568]
[4883797634925432938, 3, 179471010200406875, 179471010200406875]
[1551590503859434335, 1, 16518371048907686, -16518371048907686]
[2084813615531075121, 1, 516704740622733100, 516704740622733100]
[973843380331524934, 1, 594265494576817087, -594265494576817087]
[797175698670009252143550, 508369, 2241958269672730199, -2241958269672730199]
[14529434600207808875, 7, 3552672475849414728, 3552672475849414728]
[1760497275876416350, 1, 192388400968074329, 192388400968074329]
[20776732869128601600, 13, 391317495320155327, 391317495320155327]
[48626598363386219150, 31, 15223241227616499, 15223241227616499]
[17243650546616725504, 11, 5547077375036727, -5547077375036727]
[1587087111711647975, 1, 18978236803305954, 18978236803305954]
[2120213191453156250, 1, 552104316544814229, 552104316544814229]
[1564396767173530175, 1, 3712107734811846, -3712107734811846]
[1568068364459756250, 1, 40510448585771, -40510448585771]
[3129605998219789935, 2, 6611751596894107, -6611751596894107]
[153277612450273900875, 98, 397057290743617183, -397057290743617183]
[91236201850754296875, 58, 285887106070459657, 285887106070459657]
[14113509863421718750, 9, 529989246640561, 529989246640561]
[86124562083421799251, 55, 121426036537011904, -121426036537011904]
[11015924111438823915, 7, 39161987080429768, 39161987080429768]
[109864380159319771817, 70, 96758915735830347, 96758915735830347]
[274575620574756204033, 175, 156567465796350358, 156567465796350358]
[8500855924980673928856, 5423, 2998503647264851027, -2998503647264851027]
[6265679705559421875, 4, 6755794073946209, -6755794073946209]
[1569209102972121429, 1, 1100228063779408, 1100228063779408]
[47997835018581884033, 33, 3749757853393402660, -3749757853393402660]
[7956012536827525599, 5, 115468162285815494, 115468162285815494]
[22856201610371717588, 15, 665431513253412727, -665431513253412727]
[863067390685622013892, 551, 960599388874439679, -960599388874439679]
[1568473965014687500, 1, 365090106345479, 365090106345479]
[1543113302832033075, 1, 24995572076308946, -24995572076308946]
[523470266328411402, 1, 1044638608579930619, -1044638608579930619]
[6103393218187890625, 4, 169042281445477459, -169042281445477459]
[725329165631193832336173, 462550, 405542340230522623, 405542340230522623]
[4508617927768003474128, 2875, 304912406520163753, 304912406520163753]
[2869368708122981636, 1, 1301259833214639615, 1301259833214639615]
[4704233539063884800, 3, 93085661141263, -93085661141263]
[39457232217609536330, 29, 6017925154732382279, -6017925154732382279]
[81210389577261280875, 52, 331271917972504217, -331271917972504217]
[1307543545256946088, 1, 260565329651395933, -260565329651395933]
[1391035200520652700, 1, 177073674387689321, -177073674387689321]
[1713815133736294545, 1, 145706258827952524, 145706258827952524]
[10813737514542259640739, 6859, 58078741545941718700, 58078741545941718700]
[14123973614331688250, 9, 10993740156610061, 10993740156610061]
[356474907437291370, 1, 1211633967471050651, -1211633967471050651]
[34217558592402626595, 23, 1848945530489239888, -1848945530489239888]
[504133836126454026784577, 321489, 4082041046058795308, 4082041046058795308]
[3153885388322461065, 2, 17667638505777023, 17667638505777023]
[4672856710171956950, 3, 31469914553069113, -31469914553069113]
[20406940516128574023, 13, 21525142320127750, 21525142320127750]
[193397164101502884297, 121, 3655990237593499756, 3655990237593499756]
[54881046137381744943, 35, 2764484410225792, -2764484410225792]
[1677900575296377120, 1, 109791700388035099, 109791700388035099]
[2272191838172556414400, 1449, 2078430368825971, 2078430368825971]
[1434432045941433630, 1, 133676828966908391, -133676828966908391]
[4647838264752966400, 3, 56488359972059663, -56488359972059663]
[1561309934647147776, 1, 6798940261194245, -6798940261194245]
[20382660122856751104, 13, 2755250951695169, -2755250951695169]
[293277914911546402383, 187, 41555303686444456, 41555303686444456]
[396702335547528192000, 253, 29209804282339313, -29209804282339313]
[1274394745396188174, 1, 293714129512153847, -293714129512153847]
[48617288562748453548, 31, 5913440589850897, 5913440589850897]
[3419185019597740575, 1, 1851076144689398554, 1851076144689398554]
[29791249892108691750, 19, 2818731149806649, -2818731149806649]
[530021314495924453125, 338, 514776904850027, 514776904850027]
[184513999238118197578125, 117649, 27558214026667149496, 27558214026667149496]
[1321957092234562784, 1, 246151782673779237, -246151782673779237]
[30250256208663221775, 19, 456187585404723376, 456187585404723376]
[136363378818699159127, 87, 62093298326596700, -62093298326596700]
[169190048115022008503, 108, 165710375078929765, -165710375078929765]
[5081686496013359375, 3, 377359871288333312, 377359871288333312]
[80184918256474609375, 51, 211365636149166304, 211365636149166304]
[1564043774322364335, 1, 4065100585977686, -4065100585977686]
[25096530189753611225, 16, 6788191220138889, 6788191220138889]
[5094630742857734414336, 3249, 154991719468811893, -154991719468811893]
[45349039188390919891, 29, 126118183950998718, -126118183950998718]
[1541089217291821470, 1, 27019657616520551, -27019657616520551]
[1561216790172135096, 1, 6892084736206925, -6892084736206925]
[1466228745842065920, 1, 101880129066276101, -101880129066276101]
[120744260015633998848, 77, 123352308336769, -123352308336769]
[2463350279800622597, 1, 895241404892280576, 895241404892280576]
[20273588290817502410, 13, 111827082990943863, -111827082990943863]
[142822596933348835572, 91, 124689316689711661, 124689316689711661]
[53771142469374090623772, 34295, 7151395607498986423, -7151395607498986423]
[45493521289444800000, 29, 18363917102881391, 18363917102881391]
[822132155415552751, 1, 745976719492789270, -745976719492789270]
[818892905084596485, 1, 749215969823745536, -749215969823745536]
[13558906959832609375, 9, 554072914342468814, -554072914342468814]
[4723885870219140625, 3, 19559245494114562, 19559245494114562]
[90651863567712890625, 58, 298451176970946593, -298451176970946593]
[78141493448183964617, 85, 55147760919025107168, -55147760919025107168]
[20624075085745572375, 13, 238659711937126102, 238659711937126102]
[2090225349186815685, 1, 522116474278473664, 522116474278473664]
[451608375479623578125, 288, 6980493978923923, -6980493978923923]
[2477010897837395865, 2, 659206851979288177, -659206851979288177]
[12264293684590421305, 9, 1848686189584656884, -1848686189584656884]
[324893102784334329258, 209, 2841652071509153131, -2841652071509153131]
[1541994330641675625, 1, 26114544266666396, -26114544266666396]
[1381400370663813500, 1, 186708504244528521, -186708504244528521]
[1509602428409362246, 1, 58506446498979775, -58506446498979775]
[153773605082574681633, 98, 98935341557163575, 98935341557163575]
[34191473650899941208, 25, 5011248221808609317, -5011248221808609317]
[3147827288778577125, 2, 11609538961893083, 11609538961893083]
[396424951053767475, 1, 1171683923854574546, -1171683923854574546]
[1275832990481318855495, 841, 42946573316596784166, -42946573316596784166]
[1288083142644921875, 1, 280025732263420146, -280025732263420146]
[4798675098441647500, 3, 94348473716621437, 94348473716621437]
[21969644790941628261, 11, 4720447166949866030, 4720447166949866030]
[1411455258050189352, 1, 156653616858152669, -156653616858152669]
[1983386503642578125, 1, 415277628734236104, 415277628734236104]
[680746049235656250, 1, 887362825672685771, -887362825672685771]
[1788258083954352738, 1, 220149209046010717, 220149209046010717]
[1173749446038801626085, 841, 145030117759114013576, -145030117759114013576]
[1287648443838483233, 1, 280460431069858788, -280460431069858788]
[1407204483116250000, 1, 160904391792092021, -160904391792092021]
[144227357051345693125, 92, 38659440221772807, -38659440221772807]
[2079554368650933405, 1, 511445493742591384, 511445493742591384]
[227383575472279135602, 145, 7788610569542557, 7788610569542557]
[1379431147056507545, 1, 188677727851834476, -188677727851834476]
[1956067654050331250, 1, 387958779141989229, 387958779141989229]
[725119354596243167, 1, 842989520312098854, -842989520312098854]
[2704504593549798117, 1, 1136395718641456096, 1136395718641456096]
[78188023313885835779, 49, 1350688443377076750, 1350688443377076750]
[39476197579030836547, 26, 1294633168586055999, -1294633168586055999]
[45409336038812961600, 29, 65821333528957009, -65821333528957009]
[1044679795872222510, 1, 523429079036119511, -523429079036119511]
[104514780921796245, 1, 1463594093986545776, -1463594093986545776]
[1083395967776855040, 1, 484712907131486981, -484712907131486981]
[2013484700565078125, 1, 445375825656736104, 445375825656736104]
[19550742801653587920, 13, 834672572154858353, -834672572154858353]
[12701703102394711185, 8, 156832103127975017, 156832103127975017]
[1575767059499557925, 1, 7658184591215904, 7658184591215904]
[2757042476509093500, 1, 1188933601600751479, 1188933601600751479]
[1608351504042968750, 1, 40242629134626729, 40242629134626729]
[4414198216162109375, 3, 290128408562916688, -290128408562916688]
[22570851446063228063, 13, 2185436072254781790, 2185436072254781790]
[1594770452066917125, 1, 26661577158575104, 26661577158575104]
[1569780129997406250, 1, 1671255089064229, 1671255089064229]
[1572662467898437500, 1, 4553592990095479, 4553592990095479]
[106821303338750000000000, 68121, 158671118833187459, 158671118833187459]
[453178917528876000000, 289, 4547319634844069, -4547319634844069]
[1558711051492725000, 1, 9397823415617021, -9397823415617021]
[3156371560088296875, 2, 20153810271612833, 20153810271612833]
[3760270256467625502964635, 2397952, 20443663416937023643, 20443663416937023643]
[1599494643870135012, 1, 31385768961792991, 31385768961792991]
[1459516098845295608, 1, 108592776063046413, -108592776063046413]
[2951505141029876067, 2, 184712608786807975, -184712608786807975]
[5185884515935509171695, 3306, 1716575488530450269, 1716575488530450269]
[764534604712381789, 1, 803574270195960232, -803574270195960232]
[345924608932593590625, 221, 627452422149996016, -627452422149996016]
[50503253391517023097, 32, 323769394450078425, 323769394450078425]
[48482405262252416000, 31, 128969859906186651, -128969859906186651]
[20362103902897782795, 13, 23311470910663478, -23311470910663478]
[1662896963105468750, 1, 94788088197126729, 94788088197126729]
[3120018213258633375, 2, 16199536558050667, -16199536558050667]
[1552753824071286375, 1, 15355050837055646, -15355050837055646]
[38959250251156471808, 25, 243471621552078717, -243471621552078717]
[1837015166560129115, 1, 268906291651787094, 268906291651787094]
[1732526614624121771, 1, 164417739715779750, 164417739715779750]
[20474834630368292889, 14, 1478689618348495405, -1478689618348495405]
[1414746480459092264830556, 901945, 398521279887720699711, 398521279887720699711]
[4687959068568355580, 3, 16367556156670483, -16367556156670483]
[29902054492704082928, 19, 107985869445584529, 107985869445584529]
[20442800078567726160, 13, 57384704759279887, 57384704759279887]
[1694988374301951960, 1, 126879499393609939, 126879499393609939]
[460205795789724027511, 341, 74519330554020601650, -74519330554020601650]
[30810154501436684304645, 19652, 6321108262053092047, -6321108262053092047]
[1079511058774688925, 1, 488597816133653096, -488597816133653096]
[1099641125051767375, 2, 2036576624764916667, -2036576624764916667]
[17245187176491008000, 11, 4010447500754231, -4010447500754231]
[1983568098471707475, 1, 415459223563365454, 415459223563365454]
[1791773890530551116, 1, 223665015622209095, 223665015622209095]
[244067396855531533839555, 155648, 5613306202085045053, -5613306202085045053]
[2682344308153125000, 1, 1114235433244782979, 1114235433244782979]
[20403209252197979200, 13, 17793878389532927, 17793878389532927]
[1504134779106605625, 1, 63974095801736396, -63974095801736396]
[663503912515774880, 1, 904604962392567141, -904604962392567141]
[93466721108219991878775, 59584, 32521905681340899511, 32521905681340899511]
[20600330392833406250, 13, 214915019024959977, 214915019024959977]
[265529604311033674311, 169, 519204451523872762, 519204451523872762]
[61419542707358823757, 39, 263296585933484938, 263296585933484938]
[1136355895124658054693, 725, 523039183889910532, -523039183889910532]
[42090188090748968170, 29, 3384969281592950439, -3384969281592950439]
[15655172728800266752818, 10469, 761359082615165865031, -761359082615165865031]
[5696737111015935689614, 3645, 19019738024970976931, -19019738024970976931]
[1521215768986423125, 1, 46893105921918896, -46893105921918896]
[1340231640644531250, 1, 227877234263810771, -227877234263810771]
[20575722234624046875, 13, 190306860815600602, 190306860815600602]
[3226740795282599595, 2, 90523045465915553, 90523045465915553]
[6699564469072494866, 5, 1140979905469215239, -1140979905469215239]
[29790185608895477760, 19, 3883014363020639, -3883014363020639]
[1851162047745459540, 1, 283053172837117519, 283053172837117519]
[784950096587800814, 1, 783158778320541207, -783158778320541207]
[10528957524139033031295, 6727, 19710877369383743972, -19710877369383743972]
[48531902187173496000, 31, 79472934985106651, -79472934985106651]
[881971051051715625, 1, 686137823856626396, -686137823856626396]
[38996607670057395072, 25, 206114202651155453, -206114202651155453]
[54462512578209140625, 29, 8987355205867222016, 8987355205867222016]
[2663917063494083519507, 1690, 13813064898985504017, 13813064898985504017]
[1718405940979177450, 1, 150297066070835429, 150297066070835429]
[2986617916864534953, 2, 149599832952149089, -149599832952149089]
