N indicates the RSA integer, Dim indicates the smooth bound of |u-vN|

The first element in the list represents the value of u, the second is the value of v,the third is the value of |u-vn |, and the fourth is the value of u-vn
[130895579698383540854, 1, 193395089969772957, 193395089969772957]
[438973553082054928134989, 3358, 75617167001495536863, 75617167001495536863]
[261432758842134657283, 2, 28389625307121489, 28389625307121489]
[2702594701061808949312829, 20677, 65629913637470506560, 65629913637470506560]
[130709937741934788608, 1, 7753133521020711, 7753133521020711]
[130729746105709750272, 1, 27561497295982375, 27561497295982375]
[9543901537565269015232, 73, 2642061151063958751, 2642061151063958751]
[2483392060358631373224, 19, 50552798769783181, 50552798769783181]
[3007125260301395694435, 23, 975014307879032804, 975014307879032804]
[1437869638476044921875, 11, 145607783493475008, 145607783493475008]
[138250089305515273903245, 1058, 32822010186492531781, -32822010186492531781]
[384801966315183869577567, 2944, 14734828013736888799, 14734828013736888799]
[41702555951066070927353, 319, 8559060982078968210, 8559060982078968210]
[130626584313117578125, 1, 75600295296189772, -75600295296189772]
[130792175997325859375, 1, 89991388912091478, 89991388912091478]
[130702959701255372211, 1, 775092841604314, 775092841604314]
[144683433134534598071875, 1107, 3885226979442990104, -3885226979442990104]
[11893871018965869140625, 91, 27780399783738002, -27780399783738002]
[130703093681597740875, 1, 909073183972978, 909073183972978]
[35159937458632631632311103, 269001, 919096784719654250206, 919096784719654250206]
[875575581080509100515763, 6699, 1646388745269373760, 1646388745269373760]
[69141710092704566738577, 529, 254434853683521064, 254434853683521064]
[10326355408822645999248, 79, 882824757958335385, 882824757958335385]
[130697607000501031920, 1, 4577607912735977, -4577607912735977]
[914936608121531798088, 7, 21315862635422809, 21315862635422809]
[68885774296580633749500, 527, 5723007946578067781, 5723007946578067781]
[914951193889346124849, 7, 35901630449749570, 35901630449749570]
[719400374157870754130925, 5504, 15550073161375625837, 15550073161375625837]
[130701129774935328000, 1, 1054833478439897, -1054833478439897]
[4052089635459388383675, 31, 321912598561578868, 321912598561578868]
[1007026915270004161970409, 7705, 33417137823919675976, -33417137823919675976]
[137760008696420217698283, 1054, 93880847893665155, -93880847893665155]
[111227057934911709138943, 851, 501166848407341404, -501166848407341404]
[69662626429001066486145, 533, 1637967283471802956, -1637967283471802956]
[55809458530038541722083, 427, 374297754137169936, -374297754137169936]
[130676946197509765625, 1, 25238410904002272, -25238410904002272]
[130700676457605983157, 1, 1508150807784740, -1508150807784740]
[4570519958386407815444707, 34969, 4735185213234145486, -4735185213234145486]
[1699056064935444441875, 13, 72334973934540786, -72334973934540786]
[130701739752197265625, 1, 444856216502272, -444856216502272]
[47183423971434256290625, 361, 64672203113920192, -64672203113920192]
[48457004129886627197265625, 370747, 438707128952009243434, -438707128952009243434]
[7711486187628624737875, 59, 57295732212431952, 57295732212431952]
[130705073299775390625, 1, 2888691361622728, 2888691361622728]
[708891216713687211217131, 5423, 93269582259347911700, 93269582259347911700]
[5751517190290440992145, 44, 621067520235204677, 621067520235204677]
[2095312322527708533037239, 16031, 25601070227419880432, 25601070227419880432]
[130626888175910501804, 1, 75296432503266093, -75296432503266093]
[2482769734537846571345, 19, 571773022015018698, -571773022015018698]
[2091061855539412013687, 16, 173098195208272665, -173098195208272665]
[5257018416121898448925760, 40223, 215555382328537195271, -215555382328537195271]
[130699016172632909045, 1, 3168435780858852, -3168435780858852]
[130701470426593781286, 1, 714181819986611, -714181819986611]
[92686049272378179499730239, 709142, 359325201576694284135, -359325201576694284135]
[5097472343706098264975, 39, 87143977961316992, 87143977961316992]
[130700165246352353795, 1, 2019362061414102, -2019362061414102]
[3793820864973429597923, 29, 3457511329430328910, 3457511329430328910]
[5359798439913503967271, 41, 1008870968539483494, 1008870968539483494]
[130712973378036849030, 1, 10788769623081133, 10788769623081133]
[1059415429539236056045921, 8107, 187181081174360295058, -187181081174360295058]
[127555999020689782797891, 976, 9333157122054669581, -9333157122054669581]
[3790592946755086896853, 29, 229593111087627840, 229593111087627840]
[124712584474732908630769441, 954193, 2525163323249800172680, -2525163323249800172680]
[5358700940535404401357, 41, 88628409560082420, -88628409560082420]
[2528170602128520211877773, 19343, 1754752027300553898, -1754752027300553898]
[1210321304876476339809821110, 9260657, 66795932722878761907219, -66795932722878761907219]
[168863175603827367036143, 1292, 4046910243221086781, -4046910243221086781]
[1699181279397984033645, 13, 52879488605050984, 52879488605050984]
[130800443522741206577, 1, 98258914327438680, 98258914327438680]
[1437899676092712780193, 11, 175645400161333326, 175645400161333326]
[130711503874019401707, 1, 9319265605633810, 9319265605633810]
[130698428162798190266, 1, 3756445615577631, -3756445615577631]
[4650740688765145451308918675, 35582547, 24061933585959666825016, 24061933585959666825016]
[125592420684651859720327, 961, 12378724033771228690, -12378724033771228690]
[9541245338054837497143, 73, 14138359367559338, -14138359367559338]
[5620031089786459169811, 43, 162848375332849760, -162848375332849760]
[3398046424150190945787, 26, 210375668567019535, -210375668567019535]
[40151535284171985748558982, 307211, 1613551563416300846285, -1613551563416300846285]
[261405868273053926851, 2, 1499056226391057, 1499056226391057]
[382037226376108378275772, 2923, 5259234285065287159, -5259234285065287159]
[2483746487502074469323, 19, 404979942212879280, 404979942212879280]
[130713896297203274891, 1, 11711688789506994, 11711688789506994]
[130731444685905594993, 1, 29260077491827096, 29260077491827096]
[3006154124668420073469, 23, 3878674903411838, 3878674903411838]
[8758601078190748916967, 67, 1554709427026467868, 1554709427026467868]
[130702902779574130005, 1, 718171160362108, 718171160362108]
[2483350190903548650411, 19, 8683343687060368, 8683343687060368]
[4574495747944617350049, 35, 80713349864526346, -80713349864526346]
[4443773940415135018121, 34, 100336270933090377, -100336270933090377]
[169650852367411511855551, 1298, 583254309558874755, -583254309558874755]
[130699261341356061853, 1, 2923267057706044, -2923267057706044]
[261466907469885521875, 2, 62538253057986081, 62538253057986081]
[130695048283272854953, 1, 7136325140912944, -7136325140912944]
[392059966022772420625, 3, 46587802468883066, -46587802468883066]
[28890328275093768847875, 221, 5145476634326142638, 5145476634326142638]
[130703773701814508349, 1, 1589093400740452, 1589093400740452]
[27055191817216319630335, 207, 160396725330324344, -160396725330324344]
[23922447589222688211154, 183, 3947805882968686003, 3947805882968686003]
[1243501084409855611397747, 9514, 500045407023625689, 500045407023625689]
[7972766130564016249663, 61, 67130549223592054, -67130549223592054]
[147824557415467625105338, 1131, 386623351653613831, 386623351653613831]
[12284565874489682569003, 94, 1439478701211613315, -1439478701211613315]
[287168719871827120641881, 2197, 16020287142072572172, 16020287142072572172]
[69142547775261754758653, 529, 1092117410871541140, 1092117410871541140]
[130697391380777519103, 1, 4793227636248794, -4793227636248794]
[130765744491339471057, 1, 63559882925703160, 63559882925703160]
[130683654831470964561, 1, 18529776942803336, -18529776942803336]
[31760091620272805628761, 243, 539239571739970210, -539239571739970210]
[130702363587564960906, 1, 178979151193009, 178979151193009]
[130701424444937943935, 1, 760163475823962, -760163475823962]
[2222571962950236718750, 17, 634824607202664501, 634824607202664501]
[3006090875360751953125, 23, 59370632764708506, -59370632764708506]
[69137726608554178859375, 529, 3729049296704358138, -3729049296704358138]
[4051781501128308593750, 31, 13778267481788943, 13778267481788943]
[11371342817316604664464, 87, 252756384606857425, 252756384606857425]
[147680013882994801090505477, 1129888, 1183920163385708899941, 1183920163385708899941]
[538840752601254303204173, 4123, 44354539235661835158, -44354539235661835158]
[4313293979799022692593, 33, 121887721368351992, 121887721368351992]
[130722906508946311917, 1, 20721900532544020, 20721900532544020]
[239050542265505199414783, 1829, 3753383283582068830, -3753383283582068830]
[130700607068856856185, 1, 1577539556911712, -1577539556911712]
[130718051209235606974, 1, 15866600821839077, 15866600821839077]
[914798359256331627415, 7, 116933002564747864, -116933002564747864]
[41299739804769410295331, 316, 2150531489340360121, -2150531489340360121]
[8761238651157518330025, 67, 4192282393795880926, 4192282393795880926]
[30714975598370042699357, 235, 37784607192756438, -37784607192756438]
[5358600403602994936017, 41, 189165341969547760, -189165341969547760]
[1391591427620192674080209, 10647, 5268094411287280850, 5268094411287280850]
[130704131512613335545, 1, 1946904199567648, 1946904199567648]
[18953353203519800335886, 145, 1536435299803990821, 1536435299803990821]
[4051513045911613559375, 31, 254676949213245432, -254676949213245432]
[7580705456345172570125, 58, 21250942825967901, -21250942825967901]
[2091598147911581398023, 16, 363194176961111671, 363194176961111671]
[130708236587565377965, 1, 6051979151610068, 6051979151610068]
[522793143837758640821, 4, 15594595896430767, -15594595896430767]
[101811241270447890150975, 779, 5760539506435040788, -5760539506435040788]
[224166354857107187260307, 1715, 12108253677575316952, 12108253677575316952]
[2834817316907139635467715, 21689, 17634935253423549682, 17634935253423549682]
[43001046695601999151719, 329, 27959433869513606, 27959433869513606]
[177366800635615255475525, 1357, 3936121997772439296, 3936121997772439296]
[464099074079064588831502, 3551, 24383465412700970745, -24383465412700970745]
[130743155510756543445, 1, 40970902342775548, 40970902342775548]
[4318428549893147353475625, 33041, 102331753451951609152, -102331753451951609152]
[223620729145041065022042, 1711, 10708719954891849725, -10708719954891849725]
[1141422387883889674254419, 8733, 209698612239209918, 209698612239209918]
[815803268119435589956721, 6241, 90933978325264511544, 90933978325264511544]
[108866591983677452134925, 833, 8327795131216523276, -8327795131216523276]
[9541128767971059266875, 73, 130708443145789606, -130708443145789606]
[130701782609984500845, 1, 401998429267052, -401998429267052]
[130664461778537288435, 1, 37722829876479462, -37722829876479462]
[2222555727688234417929, 17, 618589345200363680, 618589345200363680]
[4837838999337821025231, 37, 1858168826511613042, 1858168826511613042]
[261417216208570450343, 2, 12846991742914549, 12846991742914549]
[8757184160902928849393, 67, 137792139206400294, 137792139206400294]
[6406053004223517738425, 49, 1645958411243111472, 1645958411243111472]
[2221875539118023709601, 17, 61599225010344648, -61599225010344648]
[130702194851754728125, 1, 10243340960228, 10243340960228]
[1437957693065711250000, 11, 233662373159803133, 233662373159803133]
[10064279938084354490625, 77, 211723236494362556, 211723236494362556]
[32150433948951251171875, 246, 2303464718535730787, -2303464718535730787]
[5358684150756835937500, 41, 105418188128546277, -105418188128546277]
[44162557938861846923828125, 337881, 773101186394613021868, 773101186394613021868]
[2483354629763569790625, 19, 13122203708200582, 13122203708200582]
[614291741925509032574871, 4700, 8525734035676541029, -8525734035676541029]
[130668817260331248025, 1, 33367348082519872, -33367348082519872]
[162194211699323386841921, 1241, 7199399718099118256, -7199399718099118256]
[110697278553213083984375, 847, 7471810113377424384, -7471810113377424384]
[519009005808991768394465, 3971, 9369271019303924522, -9369271019303924522]
[392101084821803029219, 3, 5469003438274472, -5469003438274472]
[50585771764983130391983, 387, 4026321527002215844, 4026321527002215844]
[130714944841315763505, 1, 12760232901995608, 12760232901995608]
[10412128718256985338273543, 79663, 585796919346294832, 585796919346294832]
[5620049983308037581425, 43, 143954853754438146, -143954853754438146]
[1437944023872560738065, 11, 219993180009291198, 219993180009291198]
[15307256936647102038270029, 117077, 5037269247843334192960, 5037269247843334192960]
[915137644465348234698, 7, 222352206451859419, 222352206451859419]
[130693941402690903237, 1, 8243205722864660, -8243205722864660]
[915365378696509987389, 7, 450086437613612110, 450086437613612110]
[2483434256869413501147, 19, 92749309551911104, 92749309551911104]
[11893820339882959254837, 91, 78459482693623790, -78459482693623790]
[392101979030935159475, 3, 4574794306144216, -4574794306144216]
[2221936320187722797659, 17, 818155311256590, -818155311256590]
[6142729853873008020625, 47, 272822722439070534, -272822722439070534]
[6927153351981786783860, 53, 62432264142914681, -62432264142914681]
[1699179299081447416875, 13, 50899172068434214, 50899172068434214]
[130710359000010334725, 1, 8174391596566828, 8174391596566828]
[8756678642178338066250, 67, 367726585384382849, -367726585384382849]
[3006365989279955221875, 23, 215743286438560244, 215743286438560244]
[751020973805080065178125, 5746, 6221045134554841963, 6221045134554841963]
[1699128674957058046875, 13, 275047679064214, 275047679064214]
[3312740478673680607884375, 25346, 37092411174753232987, -37092411174753232987]
[13477036693379489935154450, 103113, 57668147878914008911, -57668147878914008911]
[653515077400914378689, 5, 4154358845539204, 4154358845539204]
[4052024430842294819495, 31, 256707981468014688, 256707981468014688]
[10324890465377340734375, 79, 582118687346929488, -582118687346929488]
[109914596824795800781250, 841, 5940430880178020127, -5940430880178020127]
[7711442251193973731725, 59, 13359297561425802, 13359297561425802]
[1699126400812652755625, 13, 1999096726227036, -1999096726227036]
[485676469089406293824125, 3713, 379257638365973622564, 379257638365973622564]
[392107794701995516375, 3, 1240876754212684, 1240876754212684]
[522811836585841125323, 4, 3098152186053735, 3098152186053735]
[130708623077392578125, 1, 6438468978810228, 6438468978810228]
[26549101900019453444337967, 203125, 220651435406840259842, 220651435406840259842]
[130697943823943257823, 1, 4240784470510074, -4240784470510074]
[198273825658640933596041, 1517, 1388392322752303708, -1388392322752303708]
[25281091946770045492809833, 193430, 631622035429631506877, -631622035429631506877]
[227714052281104352165216738, 1742221, 1961510449109045937501, 1961510449109045937501]
[6930203540291066781291, 53, 2987756045137082750, 2987756045137082750]
[37250100182044661706869, 285, 22431353262143776, -22431353262143776]
[4052286410194387304768, 31, 518687333560499961, 518687333560499961]
[915036553852249970627, 7, 121261593353595348, 121261593353595348]
[56727453896512876069109, 434, 2705776461300801811, 2705776461300801811]
[130703938407474647721, 1, 1753799060879824, 1753799060879824]
[130704749314077951040, 1, 2564705664183143, 2564705664183143]
[261521291887465676799, 2, 116922670638141005, 116922670638141005]
[392137586245856236286, 3, 31032420614932595, 31032420614932595]
[12412313776167998283591, 95, 4393761631309666624, -4393761631309666624]
[8757100944178929792059, 67, 54575415207342960, 54575415207342960]
[130702067277704581351, 1, 117330709186546, -117330709186546]
[130695105089297512355, 1, 7079519116255542, -7079519116255542]
[130701935481015238719, 1, 249127398529178, -249127398529178]
[14658557543074258441301273299, 112152587, 30587310927594764826240, -30587310927594764826240]
[130686208227548597897, 1, 15976380865170000, -15976380865170000]
[1096137864749369092818797175, 8386591, 7900367892337302271952, -7900367892337302271952]
[130637818119635416205, 1, 64366488778351692, -64366488778351692]
[6927176950598918968045, 53, 38833647010730496, -38833647010730496]
[72017744713928732106943, 551, 840994692745995696, 840994692745995696]
[130703794549738215275, 1, 1609941324447378, 1609941324447378]
[4835980767981374486769, 37, 62529934925420, -62529934925420]
[1437496269516623063579, 11, 227761175928383288, -227761175928383288]
[130661584330715384999, 1, 40600277698382898, -40600277698382898]
[16860523766346160118309, 129, 58048139215940404, -58048139215940404]
[1104279524101313557168093, 8449, 23233655174367793660, -23233655174367793660]
[3789971071570646187018, 29, 392282073353081995, -392282073353081995]
[367157839743120922849290, 2809, 15403178086648826617, 15403178086648826617]
[130701301370195976917, 1, 883238217790980, -883238217790980]
[1699131359693027477573, 13, 2959783648494912, 2959783648494912]
[130700321848598199390, 1, 1862759815568507, -1862759815568507]
[130704999697144597725, 1, 2815088730829828, 2815088730829828]
[22088635181396776218149, 169, 34017425150556444, -34017425150556444]
[130693631611311351702, 1, 8552997102416195, -8552997102416195]
[4965995936071256134191, 38, 687079048467045895, -687079048467045895]
[130693845313907754593, 1, 8339294506013304, -8339294506013304]
[7711218933208764491479, 59, 209958687647814444, -209958687647814444]
[486347235491915985319748, 3721, 4406564008354975011, 4406564008354975011]
[130728155997730006730, 1, 25971389316238833, 25971389316238833]
[3659706042134594581797, 28, 44873099009080681, 44873099009080681]
[130707833772958557416, 1, 5649164544789519, 5649164544789519]
[2745457822388384596712, 21, 711945611695470875, 711945611695470875]
[392150868827174525875, 3, 44315001933222184, 44315001933222184]
[130713937956841072925, 1, 11753348427305028, 11753348427305028]
[235939985373490700349957, 1805, 22542155303849295872, 22542155303849295872]
[113347922680915093491605, 867, 29128625420356724906, 29128625420356724906]
[6926140843237445764935, 53, 1074941008483933606, -1074941008483933606]
[24570559772727817642585, 188, 1450933653970722051, -1450933653970722051]
[44962955809897721301949, 344, 1404304603385145381, 1404304603385145381]
[9023560053351990671875, 69, 5109315371440686982, 5109315371440686982]
[9054110980163689383203125, 69277, 544262953391215397344, -544262953391215397344]
[914913344574275960875, 7, 1947684620414404, -1947684620414404]
[59600663710473020074163, 456, 467529036341913131, 467529036341913131]
[367103055980906519190725, 2809, 39380584127754831948, -39380584127754831948]
[130706861590387435739, 1, 4676981973667842, 4676981973667842]
[130709232221208399681, 1, 7047612794631784, 7047612794631784]
[130709388832324713752, 1, 7204223910945855, 7204223910945855]
[3790455480559053055750, 29, 92126915053786737, 92126915053786737]
[37905889033990083451793, 290, 2255497550090761663, 2255497550090761663]
[9279949765922807266295, 71, 94658725429745608, 94658725429745608]
[3792144941587463335983, 29, 1781587943464066970, 1781587943464066970]
[10064116316006973356712, 77, 48101159113228643, 48101159113228643]
[392097098203614746921, 3, 9455621626556770, -9455621626556770]
[1238667608126957220088573, 9477, 3004593019941728704, 3004593019941728704]
[239097253921717964277003, 1829, 42958272929182793390, 42958272929182793390]
[57740360061813299906986181, 441762, 1101584831216973271667, 1101584831216973271667]
[130610230458321359249, 1, 91954150092408648, -91954150092408648]
[39080162217584159505127, 299, 209019668442903924, 209019668442903924]
[130688472253018518215, 1, 13712355395249682, -13712355395249682]
[41694448902683958381637, 319, 452012599966422494, 452012599966422494]
[1700060945680295662266, 13, 932545770916679605, 932545770916679605]
[73064773606265542002051, 559, 2252410162245747628, 2252410162245747628]
[392104690660560371923, 3, 1863164680931768, -1863164680931768]
[749582140619222296686729, 5735, 5111889969337797434, 5111889969337797434]
[2222287684186501007582, 17, 350545843466953333, 350545843466953333]
[5229266598816484306227, 40, 1179214479933590347, 1179214479933590347]
[2483343285836585335735, 19, 1778276723745692, 1778276723745692]
[7580253192888253141555, 58, 473514399745396471, -473514399745396471]
[2483836407366446788187, 19, 494899806585198144, 494899806585198144]
[566069212027188130250815, 4331, 1949511851898511092, -1949511851898511092]
[9018375791750272714105, 69, 74946230277270788, -74946230277270788]
[207956706888469465436606, 1591, 9531176483160712479, 9531176483160712479]
[130704493212890625000, 1, 2308604476857103, 2308604476857103]
[15553492422581722323936, 119, 67545819516055807, -67545819516055807]
[392166886840586725021, 3, 60333015345421330, 60333015345421330]
[653538630255117053403, 5, 27707213048213918, 27707213048213918]
[108879377019948284911150, 833, 4457241139616252949, 4457241139616252949]
[439555558869074195981125, 3363, 4112030978694543514, 4112030978694543514]
[9548919637251008021778485, 73059, 51268055093447008438, -51268055093447008438]
[227287479734344811103768, 1739, 3619299686731269115, -3619299686731269115]
[66785294665187918351730, 511, 3521669711517043637, -3521669711517043637]
[27709128222852448006929, 212, 265085868729212765, 265085868729212765]
[392095309963963868180, 3, 11243861277435511, -11243861277435511]
[1045625517862410112425, 8, 8040995099969249, 8040995099969249]
[130694880265011401616, 1, 7304343402366281, -7304343402366281]
[18951823085820118001181, 145, 6317600121656116, 6317600121656116]
[653521117267567580292, 5, 10194225498740807, 10194225498740807]
[56463548775929418131417, 432, 205025094670399913, 205025094670399913]
[1437719144422155143760, 11, 4886270396303107, -4886270396303107]
[3006099796174315105500, 23, 50449819201556131, -50449819201556131]
[19343581794813738150315, 148, 341527231499498441, -341527231499498441]
[109919956588812227679705, 841, 580666863751121672, -580666863751121672]
[130712356793495985822, 1, 10172185082217925, 10172185082217925]
[4835334039355763568261, 37, 646791155545843928, -646791155545843928]
[1174749683521381952345581, 8993, 655062662083062352140, -655062662083062352140]
[41701359735134775716313, 319, 7362845050783757170, 7362845050783757170]
[73062335473388914209473, 559, 185722714382044950, -185722714382044950]
[7972885430679229797737, 61, 52169565989956020, 52169565989956020]
[130704287996527448497, 1, 2103388113680600, 2103388113680600]
[725540579314274562340535, 5551, 12752552969736744288, 12752552969736744288]
[7972930145605330514967, 61, 96884492090673250, 96884492090673250]
[6926357983173002984875, 53, 857801072926713666, -857801072926713666]
[586840407564799501953125, 4489, 118300857630097863492, 118300857630097863492]
[130699681074027382625, 1, 2503534386385272, -2503534386385272]
[10325465656158447265625, 79, 6927906240398238, -6927906240398238]
[4051627279849982421875, 31, 140443010844382932, -140443010844382932]
[130705938847595660118, 1, 3754239181892221, 3754239181892221]
[4443922559585542436221, 34, 48282899474327723, 48282899474327723]
[6404844820815450051015, 49, 437775003175424062, 437775003175424062]
[271468438185298672754381, 2077, 753623276832312, 753623276832312]
[5358784253812183071901, 41, 5315132781411876, -5315132781411876]
[933095814227384033203125, 7139, 12918307918144186442, 12918307918144186442]
[750238196087137948420633, 5740, 7656434842920691853, 7656434842920691853]
[261406013192939886635, 2, 1643976112350841, 1643976112350841]
[130702252141171571276, 1, 67532757803379, 67532757803379]
[130701610105068324680, 1, 574503345443217, -574503345443217]
[16825239686506203446596003, 128774, 5803434257671100572275, -5803434257671100572275]
[8760090374781004835879, 67, 3044006017282386780, 3044006017282386780]
[4051769750061303665681, 31, 2027200476860874, 2027200476860874]
[130703361853500936012, 1, 1177245087168115, 1177245087168115]
[130692403538048745472, 1, 9781070365022425, -9781070365022425]
[130691448106794489024, 1, 10736501619278873, -10736501619278873]
[130695894214845832560, 1, 6290393567935337, -6290393567935337]
[2221937157440367351259, 17, 19097333297010, 19097333297010]
[1176257564573861615045, 9, 62096901862296028, -62096901862296028]
[95280514679660744381324, 729, 1377899872892415589, -1377899872892415589]
[130712493839020125273, 1, 10309230606357376, 10309230606357376]
[87320524721825262647425536, 668057, 4015378882186107459407, 4015378882186107459407]
[8757051190421981891002, 67, 4821658259441903, 4821658259441903]
[2221939972711805544084, 17, 2834368771489835, 2834368771489835]
[186382511006384598173433, 1426, 1195754786565152311, 1195754786565152311]
[325590069065148657046875, 2491, 10927205589961215448, 10927205589961215448]
[130672638486603401881, 1, 29546121810366016, -29546121810366016]
[18559423873261734750889, 142, 286341133020290485, -286341133020290485]
[130703188381722152588, 1, 1003773308384691, 1003773308384691]
[9279825660951185129524, 71, 29446246192391163, -29446246192391163]
[1176326893199012188795, 9, 7231723288277722, 7231723288277722]
[130702855467315381250, 1, 670858901613353, 670858901613353]
[3801361401138546984612058, 29087, 373042566384282207981, -373042566384282207981]
[130661071738933834982, 1, 41112869479932915, -41112869479932915]
[653524398318690177214, 5, 13475276621337729, 13475276621337729]
[261407887105167835019, 2, 3517888340299225, 3517888340299225]
[129267265520898987893450, 989, 2804943177771443317, 2804943177771443317]
[15816598269459228515625, 121, 1633931841162600088, 1633931841162600088]
[914917595260070015625, 7, 2303001173640346, 2303001173640346]
[392146232714311796875, 3, 39678889070493184, 39678889070493184]
[10648252633319307944609375, 81461, 1121972933313997951858, 1121972933313997951858]
[130700021730268465046, 1, 2162878145302851, -2162878145302851]
[9007273450168110297458984673, 68914079, 52774591299831917462810, 52774591299831917462810]
[130697873975685057147, 1, 4310632728710750, -4310632728710750]
[5358796623282967605377, 41, 7054338003121600, 7054338003121600]
[4836003289344189273974, 37, 22458832879861785, 22458832879861785]
[21170579610301123046875, 162, 3174296261907352439, -3174296261907352439]
[7470215663296951782204678, 57155, 67697996937121948357, -67697996937121948357]
[7280721483601036965794477, 55696, 1132609650823749003165, 1132609650823749003165]
[443991895418644131747256, 3397, 3425696137437798853, -3425696137437798853]
[28366153591592860923695, 217, 3779531567073290046, 3779531567073290046]
[212786252522793509052499, 1628, 3095980295894916183, 3095980295894916183]
[6927266473486097938100, 53, 50689240168239559, 50689240168239559]
[178932576707891920556040, 1369, 1285978973472305047, 1285978973472305047]
[10328209830020680077769, 79, 2737245955992413906, 2737245955992413906]
[44576879416758029079886, 341, 7434465288934227009, 7434465288934227009]
[37795454402775626665057, 289, 22523050944047742824, 22523050944047742824]
[53065711576161590247857, 406, 624625145600481675, 624625145600481675]
[130703986750691208750, 1, 1802142277440853, 1802142277440853]
[8757502607731713269875, 67, 456238967990820776, 456238967990820776]
[261405242966593989315, 2, 873749766453521, 873749766453521]
[3790376615326662041088, 29, 13261682662772075, 13261682662772075]
[3790626426228515625000, 29, 263072584516355987, 263072584516355987]
[1699128171020507812500, 13, 228888871170161, -228888871170161]
[130731864536812743750, 1, 29679928398975853, 29679928398975853]
[2614181481879329161293, 20, 137789711053803353, 137789711053803353]
[1176362486710937500000, 9, 42825235213588927, 42825235213588927]
[9541442923108898099922, 73, 183446694693043441, 183446694693043441]
[2483376441931404296875, 19, 34934371542706832, 34934371542706832]
[130701157640625000000, 1, 1026967788767897, -1026967788767897]
[1699310299977047190363, 13, 181900067668207702, 181900067668207702]
[261404300208143551459, 2, 69008683984335, -69008683984335]
[20190207069733088068596955, 154541, 8639241835784035973322, -8639241835784035973322]
[2482389563377639722859, 19, 951944182221867184, -951944182221867184]
[10325455875002306303018, 79, 16709062381360845, -16709062381360845]
[130740979758064912588, 1, 38795149651144691, 38795149651144691]
[64952212493286781153315, 497, 6773257094861491494, -6773257094861491494]
[4160658609402228927816867583, 31833155, 4292076020849782357452, -4292076020849782357452]
[18559736843131139973449, 142, 26628736384932075, 26628736384932075]
[47171330069218109040231, 361, 12158574419261170586, -12158574419261170586]
[261401240304765135795, 2, 3128912062399999, -3128912062399999]
[392040104195484126767, 3, 66449629757176924, -66449629757176924]
[10325560528901458527687, 79, 87944836770863824, 87944836770863824]
[130703453718904128909, 1, 1269110490361012, 1269110490361012]
[10324668467480352114545, 79, 804116584335549318, -804116584335549318]
[39074608918364088800883, 299, 5344279551627800320, -5344279551627800320]
[26532430017870410978437, 203, 113457637583904654, -113457637583904654]
[4318511149260655175562769, 33041, 19732385944129522008, -19732385944129522008]
[391998835620018080138, 3, 107718205223223553, -107718205223223553]
[1793007029986252855010841, 13718, 34461528032786999795, 34461528032786999795]
[2528126221435537752413131, 19343, 46135445009760018540, -46135445009760018540]
[2483411399099810635907, 19, 69891539949045864, 69891539949045864]
[178867835735163013088837, 1369, 63454993755435162156, -63454993755435162156]
[4836269962919439442294, 37, 289132408130030105, 289132408130030105]
[58031510528850196641307, 444, 259437285516304961, -259437285516304961]
[5620431156463687833243, 43, 237218301895813672, 237218301895813672]
[130700778670177674867, 1, 1405938236093030, -1405938236093030]
