N indicates the RSA integer, Dim indicates the smooth bound of |u-vN|

The first element in the list represents the value of u, the second is the value of v,the third is the value of |u-vn |, and the fourth is the value of u-vn
[556224741731791712846875, 30153, 1255406202751695032, -1255406202751695032]
[125426231266290388175911, 6794, 98753915594457684825, 98753915594457684825]
[15588024230333441789947, 845, 488410295458088892, 488410295458088892]
[129127849220738743342, 7, 333551785032209, 333551785032209]
[1088362574686197919526, 59, 2085476445211405, 2085476445211405]
[36893627708680707419, 2, 51803265361381, 51803265361381]
[258268256202705970819, 14, 13224864798548553, 13224864798548553]
[18909026185697849171586, 1025, 1068534172484327111, 1068534172484327111]
[5331179846882867831950, 289, 58128550350329459, 58128550350329459]
[202763976900408779737, 11, 150690579375623472, -150690579375623472]
[905809192805036297758823, 49105, 20329612673985839172, -20329612673985839172]
[18446990899546619718, 1, 202946838946699, 202946838946699]
[1033045676274595103263, 56, 25550922965414199, 25550922965414199]
[273446401287320292369499, 14823, 9663464334455208862, 9663464334455208862]
[313572014651521060043, 17, 23380544509381280, -23380544509381280]
[1494170593750482827179, 81, 19230418838687360, -19230418838687360]
[495749816131037569611622, 26871, 66177053829687918073, 66177053829687918073]
[627184807690712414913, 34, 5982701348467733, -5982701348467733]
[55338141974893265527, 3, 2221883229753530, -2221883229753530]
[1447875041998427497209755, 78489, 5102378354949621464, 5102378354949621464]
[18433885740814746345, 1, 12902211892926674, -12902211892926674]
[2232093558429267899899, 121, 32216151639464600, 32216151639464600]
[129129280224131698537, 7, 1764555177987404, 1764555177987404]
[129129583926884871473, 7, 2068257931160340, 2068257931160340]
[64176366926837173629126, 3479, 8360632820803975, -8360632820803975]
[18455403020944233903, 1, 8615068236560884, 8615068236560884]
[129188386558039195341, 7, 60870889085484208, 60870889085484208]
[18448888691481897005, 1, 2100738774223986, 2100738774223986]
[2324605861511066247347, 126, 310579469899446953, 310579469899446953]
[756319418420341701279, 41, 1112359327107500, 1112359327107500]
[163348047087651339443829, 8855, 1739766424894860584, 1739766424894860584]
[7053305034129896752802833, 382347, 231000775976097007240, 231000775976097007240]
[98449759945064928947673984, 5337421, 8513456264011885070015, -8513456264011885070015]
[424324680075362912534, 23, 48557163086433097, 48557163086433097]
[29268632137579761952753, 1587, 6420343367315128400, -6420343367315128400]
[18453232054242658760, 1, 6444101534985741, 6444101534985741]
[18447585993933824000, 1, 798041226150981, 798041226150981]
[461146088542239593864, 25, 23610275452231611, -23610275452231611]
[793248845734941778000, 43, 36963768511838183, 36963768511838183]
[21010483464767345536000, 1139, 408013366694032641, -408013366694032641]
[2195167253553389375000, 119, 512818823714261, -512818823714261]
[60559608807623735157465, 3283, 1196041115555363912, -1196041115555363912]
[18446783804200960000, 1, 4148506713019, -4148506713019]
[92233924642979119104, 5, 15120559245991, -15120559245991]
[18441128147961144483, 1, 5659804746528536, -5659804746528536]
[181214055506525202485829, 9823, 11257447077730420192, 11257447077730420192]
[10868087043918538598853, 589, 2928939773719190662, 2928939773719190662]
[18447246868459155669, 1, 458915751482650, 458915751482650]
[977690400643579963287, 53, 10639150073293280, 10639150073293280]
[18440004868727530329, 1, 6783083980142690, -6783083980142690]
[30973001444851945958901, 1679, 844472255762960000, 844472255762960000]
[184467305303551373517, 10, 574223525356673, -574223525356673]
[13152593077970915353572, 713, 33267690344491025, 33267690344491025]
[18453258948645748667, 1, 6470995938075648, 6470995938075648]
[129123922793526779835, 7, 3592875426931298, -3592875426931298]
[867052991698562398354, 47, 53957921301766461, 53957921301766461]
[169031498050689697265625, 9163, 3580040029289392528, 3580040029289392528]
[6843820809552834256875, 371, 62479098287566826, 62479098287566826]
[8061219835235595703125, 437, 26500097657406178, -26500097657406178]
[219646119785308837890625, 11907, 215632418575253392, 215632418575253392]
[1888253316694236826953125, 102366, 70578872636829309829, -70578872636829309829]
[6068988693603966796875, 329, 4542836857626376, -4542836857626376]
[18446718156573009485, 1, 69796134663534, -69796134663534]
[18446462507569971875, 1, 325445137701144, -325445137701144]
[56591407565723569329586133, 3067825, 109685291847649927542, -109685291847649927542]
[350489097596111546611, 19, 126494665759250, 126494665759250]
[866994710591845518286, 47, 4323185415113607, -4323185415113607]
[64130535095438133969504, 3479, 45840192031860463597, -45840192031860463597]
[6659176095449225821473, 361, 114355478244138386, -114355478244138386]
[1644854419456547218101798, 89167, 9678077462138016625, 9678077462138016625]
[700932561446580748285, 38, 45380756310826437, -45380756310826437]
[18446791878391132025, 1, 3925683459006, 3925683459006]
[313496705747047488829, 17, 98689448982952494, -98689448982952494]
[5515997668396600875202, 299, 408070537006642521, 408070537006642521]
[5449559061479701490278254419, 295497298, 1416935324367670703748243, -1416935324367670703748243]
[246234784085514229126555, 13348, 7058492772209668943, 7058492772209668943]
[2619349173806958006161, 142, 94715477531562537, -94715477531562537]
[18439607385009765625, 1, 7180567697907394, -7180567697907394]
[18445417536086267375, 1, 1370416621405644, -1370416621405644]
[184470611466018712967, 10, 2731938941982777, 2731938941982777]
[793209605523814531250, 43, 2276442615408567, -2276442615408567]
[1235891284284208908421, 67, 43508547205183852, -43508547205183852]
[1365038978566043511599, 74, 23329934324291807, -23329934324291807]
[848439894454781489609, 46, 112351369771469265, -112351369771469265]
[129128166725298023936, 7, 651056344312803, 651056344312803]
[239809370442866051072, 13, 1127057666301825, 1127057666301825]
[9426464033857498775552, 511, 155390023877862843, 155390023877862843]
[461152393720790078436, 25, 17305096901747039, -17305096901747039]
[18447317654605084985, 1, 529701897411966, 529701897411966]
[1125347408103942353590, 61, 93342988774299431, 93342988774299431]
[2637921250812417122095, 143, 30573575219880378, 30573575219880378]
[34877878205069111972221, 1891, 4997813501097706708, -4997813501097706708]
[21016660679766569509769, 1139, 5769201632529941128, 5769201632529941128]
[41745186145591280849497, 2263, 105008613816807500, 105008613816807500]
[91516163114250781111009, 4961, 1648080868015263750, 1648080868015263750]
[158480507307064930359505, 8591, 4152005353311453276, 4152005353311453276]
[350488205724601582715, 19, 765376844204646, -765376844204646]
[14148725362446118549193, 767, 39002719333343620, 39002719333343620]
[1752432957520614971833, 95, 11897986613964972, -11897986613964972]
[162942484763205626380251, 8833, 2006776938750603424, 2006776938750603424]
[941598064196796469925, 51, 811878608705145956, 811878608705145956]
[10598476335982895301843, 575, 8426736824016684082, -8426736824016684082]
[166147602429862451695, 9, 126510855493394524, 126510855493394524]
[350919470330246798387, 19, 430499228801011026, 430499228801011026]
[18445798865120735625, 1, 989087586937394, -989087586937394]
[854914648637194346958911, 46345, 1739031042759106644, -1739031042759106644]
[202916222927386226310, 11, 1555447601823101, 1555447601823101]
[239730979440634820975, 13, 77263944564928272, -77263944564928272]
[18442789355650892525, 1, 3998597056780494, -3998597056780494]
[5015218745508586932029947, 271875, 1729133811670010678, -1729133811670010678]
[534953784750963123039, 29, 3065877559394512, -3065877559394512]
[6179901358097741168029, 335, 227393940670706664, 227393940670706664]
[203524506538253111494595, 11033, 1095056029355075968, 1095056029355075968]
[2846044066461717644426027, 154283, 18280754119728035650, 18280754119728035650]
[109888778496760560921175, 5957, 1262662480952746992, 1262662480952746992]
[6881666598796232858575801, 373030, 461288797689592298231, 461288797689592298231]
[682361502995835477243, 37, 169651254348424460, -169651254348424460]
[239856735771859942757, 13, 48492386660193510, 48492386660193510]
[627159622404981905001, 34, 31167987078977645, -31167987078977645]
[171016239021614576017597013, 9270831, 814580774252944811776, -814580774252944811776]
[55340223133915707994, 3, 140724207311063, -140724207311063]
[73787121006455512451, 4, 30804375179625, -30804375179625]
[55339800115825302500, 3, 563742297716557, -563742297716557]
[48610526236219856576063, 2635, 3239980835138170998, 3239980835138170998]
[1235917368953693658925, 67, 17423877720433348, -17423877720433348]
[126826455600834582904289, 6877, 32105149936084447374, -32105149936084447374]
[793245179801547178297, 43, 33297835117238480, 33297835117238480]
[571839948239552633069, 31, 10478294385230520, -10478294385230520]
[424258396839289445578, 23, 17726072987033859, -17726072987033859]
[55347795761787805705, 3, 7431903664786648, 7431903664786648]
[42646954207620226534565, 2312, 2019539039913485363, -2019539039913485363]
[18447300356009752832, 1, 512403302079813, 512403302079813]
[18447063470624817743, 1, 275517917144724, 275517917144724]
[18447388406258906204, 1, 600453551233185, 600453551233185]
[202920992836237242123, 11, 6325356452838914, 6325356452838914]
[1365123222949675535073, 74, 60914449307731667, 60914449307731667]
[18444009869669008233, 1, 2778083038664786, -2778083038664786]
[18445661693232011667, 1, 1126259475661352, -1126259475661352]
[1235916604032114233619, 67, 18188799299858654, -18188799299858654]
[1815412227842615278624657, 98415, 28408523110361540228, -28408523110361540228]
[55339343610937003007, 3, 1020247186016050, -1020247186016050]
[18944950273784226780950, 1027, 99046353446590437, 99046353446590437]
[202929991095340942622, 11, 15323615556539413, 15323615556539413]
[524019562878818570046797, 28408, 16789281701005076955, -16789281701005076955]
[3394202918264380087151, 184, 6065033831748345, -6065033831748345]
[6180728916957328267263, 335, 1054952800257805898, 1054952800257805898]
[1604850597921770376854, 87, 19953963797175799, -19953963797175799]
[568614634123522046320519650, 30828119, 65140050316469722301611, -65140050316469722301611]
[18447225366208015251, 1, 437413500342232, 437413500342232]
[1088335864791003795351, 59, 24624418748912770, -24624418748912770]
[313591666147395260625, 17, 3729048635180698, -3729048635180698]
[8869919393012958431767, 481, 2985612239432290372, -2985612239432290372]
[166007727150773482702, 9, 13364423595574469, -13364423595574469]
[18444360055153583089, 1, 2427897554089930, -2427897554089930]
[239915633372623003284, 13, 107389987423254037, 107389987423254037]
[92283390858619193303, 5, 49451095080828208, 49451095080828208]
[2453480205543066035325, 133, 57407832945523798, 57407832945523798]
[184432797689036600289, 10, 35081838040129901, -35081838040129901]
[719467958027829477593, 39, 43227872230229852, 43227872230229852]
[12857629415619403275675, 697, 218212582155181432, 218212582155181432]
[1088456526787607370625, 59, 96037577854662504, 96037577854662504]
[239808211833841030977, 13, 31551358718270, -31551358718270]
[1088363657346139648045, 59, 3168136386939924, 3168136386939924]
[49211273908769943102125855, 2667747, 89311702093471292338, -89311702093471292338]
[424276122510737473375, 23, 401539006062, -401539006062]
[12374305007359776660747, 671, 3489708907071935002, -3489708907071935002]
[3449628979832215019871, 187, 79632675880165318, 79632675880165318]
[424351979283380163417, 23, 75856371103683980, 75856371103683980]
[424273730204186706987, 23, 2392708089772450, -2392708089772450]
[18447652936950918538, 1, 864984243245519, 864984243245519]
[1578747104206325436371337, 85583, 15650849744656386260, 15650849744656386260]
[6308771578941306343373, 342, 29900884717829125, -29900884717829125]
[66390298935031030766481, 3599, 309093236115571100, 309093236115571100]
[36893400210768819093, 2, 175694646526945, -175694646526945]
[18452383103736346589, 1, 5595151028673570, 5595151028673570]
[903940180147967582906, 49, 47570465291604975, 47570465291604975]
[129124707465589388817, 7, 2808203364322316, -2808203364322316]
[2268922355596634038367, 123, 32562586409742970, -32562586409742970]
[18450656479716247172, 1, 3868527008574153, 3868527008574153]
[18450718924957260634, 1, 3930972249587615, 3930972249587615]
[36888458191853604635, 2, 5117713561741403, -5117713561741403]
[74290855809072950524607, 4028, 12806064433556395925, -12806064433556395925]
[15513368125908419545504, 841, 380542318733463475, -380542318733463475]
[98300706618614003126051, 5329, 2226381365186392200, -2226381365186392200]
[18447616336474609375, 1, 828383766936356, 828383766936356]
[18447172726217029375, 1, 384773509356356, 384773509356356]
[1014561146272299919637, 55, 12191126622096408, -12191126622096408]
[73791298565787188295, 4, 4146754956496219, 4146754956496219]
[37786873125730669617537, 2048, 7851398585355274625, 7851398585355274625]
[18447700817830366992, 1, 912865122693973, 912865122693973]
[92234522410842809088, 5, 582647304443993, 582647304443993]
[18445957645747493792, 1, 830306960179227, -830306960179227]
[3449800101475261054976, 187, 250754318926200423, 250754318926200423]
[18446774193124540416, 1, 13759583132603, -13759583132603]
[55341628548402921472, 3, 1264690279902415, 1264690279902415]
[903884052813393015936, 49, 8556869282961995, -8556869282961995]
[239812470717420307217, 13, 4227332220557970, 4227332220557970]
[22431273637421313462105, 1216, 20513071216928999, -20513071216928999]
[13047131998754761649572740, 707281, 69368775725969021401, 69368775725969021401]
[3117535725056386138112, 169, 28561048789397901, 28561048789397901]
[18446797940608679915, 1, 9987901006896, 9987901006896]
[18445070705302333105, 1, 1717247405339914, -1717247405339914]
[1088363721962669358427, 59, 3232752916650306, 3232752916650306]
[784483898067311537357493, 42527, 2653197487673121520, -2653197487673121520]
[161022254935724438835150, 8729, 242896539161052299, 242896539161052299]
[36881258572222365145, 2, 12317333192980893, -12317333192980893]
[5279204045399222894635209, 286130, 1024608490976413708739, 1024608490976413708739]
[18446489621972743955, 1, 298330734929064, -298330734929064]
[92233077258884889223, 5, 862504653475872, -862504653475872]
[571807231479461230071, 31, 43195054476633518, -43195054476633518]
[166024804846656566527, 9, 3713272287509356, 3713272287509356]
[866976280924288245750, 47, 22752852972386143, -22752852972386143]
[571853852151906242347, 31, 3425617968378758, 3425617968378758]
[13576831944014468007403, 736, 3989178379334581, -3989178379334581]
[23335506388050810409106, 1265, 319627875604040071, 319627875604040071]
[18440120650901135659, 1, 6667301806537360, -6667301806537360]
[15361235952107463542137, 833, 4938412498028082690, -4938412498028082690]
[3856877060725568423699, 209, 1498378609664762728, 1498378609664762728]
[129128485905652923416, 7, 970236699212283, 970236699212283]
[10662292248797776413801, 578, 48812132741408819, 48812132741408819]
[3331942159736781737230336, 180625, 8914221041701826539, -8914221041701826539]
[7137196106418098957005, 387, 1710831279770501348, -1710831279770501348]
[36894937463936636575, 2, 1361558521290537, 1361558521290537]
[18450049082119612483, 1, 3261129411939464, 3261129411939464]
[17506751616550285063905, 949, 749849430703368874, 749849430703368874]
[202916042125945861853, 11, 1374646161458644, 1374646161458644]
[104648646960970253838662, 5673, 18905259624801875, 18905259624801875]
[843706986796485029280970011, 45737617, 5135464672632223285712, -5135464672632223285712]
[62664015836838427468014, 3397, 277161490462222471, 277161490462222471]
[18446110576962271170, 1, 677375745401849, -677375745401849]
[332069740544708344519, 18, 27557395970230177, 27557395970230177]
[461238787916938746558129, 25004, 4698052563909608947, -4698052563909608947]
[18448536527581868981, 1, 1748574874195962, 1748574874195962]
[903902932635130077871, 49, 10322952454099940, 10322952454099940]
[682551342206811768691, 37, 20187956627866988, 20187956627866988]
[1125248722967281557281, 61, 5342147886496878, -5342147886496878]
[1088382595531362121991, 59, 22106321609413870, 22106321609413870]
[491499575879745640534743, 26645, 15089120150307056512, -15089120150307056512]
[126267068431009607138909, 6845, 1195105274414676146, -1195105274414676146]
[55335927532453529182, 3, 4436325669489875, -4436325669489875]
[866999001727649620653, 47, 32049611011240, -32049611011240]
[3818503287489465357277, 207, 18181278977042344, 18181278977042344]
[791142560045998074549715, 42883, 88952270034932475938, 88952270034932475938]
[9575673573844703444283424, 519115, 330754225140234974761, -330754225140234974761]
[18456350568863796875, 1, 9562616156123856, 9562616156123856]
[90650712122604003906250, 4913, 21642910951206363903, 21642910951206363903]
[18445473749737890625, 1, 1314202969782394, -1314202969782394]
[18447473801106796875, 1, 685848399123856, 685848399123856]
[239807557478109328125, 13, 685907090421122, -685907090421122]
[110686758200351486725, 6, 6030484105448611, 6030484105448611]
[77935841166434133910489, 4225, 1837933755784594786, -1837933755784594786]
[1125254063109454367375, 61, 2005713686784, -2005713686784]
[195001626438140869140625, 10571, 630990068057656776, 630990068057656776]
[325198536844773276953125, 17629, 112026489709301174, 112026489709301174]
[399207484754350873046875, 21641, 546669804121242696, 546669804121242696]
[1490973034891963534258109, 80817, 158972917987523881586, 158972917987523881586]
[866974792958290652727, 47, 24240818969979166, -24240818969979166]
[64199107390920981389022, 3481, 14161472454428390117, -14161472454428390117]
[2379556872568688228627, 129, 78773330601590824, -78773330601590824]
[940782817709237393345, 51, 3367878853930624, -3367878853930624]
[34106496823293766377351, 1849, 1614101262721034780, -1614101262721034780]
[92239256577091644839, 5, 5316813553279744, 5316813553279744]
[239808156489686447342, 13, 86895513301905, -86895513301905]
[6843771106983849447435, 371, 12776529302757386, 12776529302757386]
[18504548782761276018867, 1003, 2420466195479980810, 2420466195479980810]
[4814349647879105420371, 261, 262007777597237588, -262007777597237588]
[18466582794189453125, 1, 19794841481780106, 19794841481780106]
[793213838250919635200, 43, 1956284489695383, 1956284489695383]
[18434660955078125000, 1, 12126997629548019, -12126997629548019]
[92237790254551412704, 5, 3850491013047609, 3850491013047609]
[18448431337166080000, 1, 1643384458406981, 1643384458406981]
[129128105754128125000, 7, 590085174413867, 590085174413867]
[18448844256309246355, 1, 2056303601573336, 2056303601573336]
[350492392515268007754, 19, 3421413822220393, 3421413822220393]
[147609293181474211527, 8, 34989559812827375, 34989559812827375]
[80346404354397884027210145, 4356158, 10718560093267455890857, -10718560093267455890857]
[18448055036747769169, 1, 1267084040096150, 1267084040096150]
[14671921127244217631631947, 795328, 674158393129464776715, 674158393129464776715]
[21822767475084823883680, 1183, 217327031646702203, 217327031646702203]
[18446235162654282864, 1, 552790053390155, -552790053390155]
[977845458694828076536, 53, 165697201321406529, 165697201321406529]
[5274712963104248046875, 286, 1068391370146436559, -1068391370146436559]
[10350022537318115234375000, 560947, 2352175610604177386007, 2352175610604177386007]
[313597945775985234375, 17, 2550579954793052, 2550579954793052]
[848533453940819257039, 46, 18791883733701835, -18791883733701835]
[202918641662597656250, 11, 3974182813253041, 3974182813253041]
[18443167998048588080, 1, 3619954659084939, -3619954659084939]
[1623208951177268511875, 88, 108388661006713797, -108388661006713797]
[7212783547607421875000, 391, 89458098721724571, 89458098721724571]
[18447299835414175000, 1, 511882706501981, 511882706501981]
[256864941114867668804375, 13924, 11865661366029687819, 11865661366029687819]
[295148839479935065625, 16, 232236612297321, 232236612297321]
[6931373262149052792968750, 375751, 25757868808051593519, -25757868808051593519]
[313598229735641851000, 17, 2834539611409677, 2834539611409677]
[92229623086903107069, 5, 4316676635258026, -4316676635258026]
[12304041942470276234537, 667, 34378014258330864, 34378014258330864]
[756596519604659636707, 41, 278213543645042928, 278213543645042928]
[294381341937907322667690, 15953, 99733728361814995583, 99733728361814995583]
[1235508022087715627173, 67, 426770743698465100, -426770743698465100]
[9092509690814722774690, 493, 1756769870160023677, -1756769870160023677]
[5552489649491294784769, 301, 6475726285206050, 6475726285206050]
[68640496932674646376199, 3721, 1039350604927500, -1039350604927500]
[445776054083193892543725, 24167, 27470369892441306448, -27470369892441306448]
[9433361019460519647441309317, 511333537, 899689313516475596571114, 899689313516475596571114]
[239786906877470946433, 13, 21336507728802814, -21336507728802814]
[4484990704618909159439947, 243133, 32190686765504688580, -32190686765504688580]
[3117428251391968878855, 169, 78912615627861356, -78912615627861356]
[571310914671404093589, 31, 539511862533770000, -539511862533770000]
[122629169385259623915543, 6647, 13369863611721358250, 13369863611721358250]
[534965621554847953041, 29, 8770926325435490, 8770926325435490]
[571844095055602813457, 31, 6331478335050132, -6331478335050132]
[378507346976361137841852, 20519, 2295025247604835009, -2295025247604835009]
[18447333560423506250, 1, 545607715833231, 545607715833231]
[571860155696878401509, 31, 9729162940537920, 9729162940537920]
[571848848850566905037, 31, 1577683370958552, -1577683370958552]
[19793478811729339391125, 1073, 75338474006241738, 75338474006241738]
[18423081291923031503, 1, 23706660784641516, -23706660784641516]
[3611333983423941521488717, 195767, 61646286218497578144, 61646286218497578144]
[239802911852736461735, 13, 5331532463287512, -5331532463287512]
[1346225306258486328125, 73, 390214289173802262, -390214289173802262]
[68642921095614742962865, 3721, 2423123589491659166, 2423123589491659166]
[15624485259858242234375, 847, 55863914843187282, 55863914843187282]
[27688698473394775390625, 1501, 69756380558189106, 69756380558189106]
[571857341794642822325, 31, 6915260704958736, 6915260704958736]
[202912209585094734375, 11, 2457894689668834, -2457894689668834]
[7212609824636701171875, 391, 84264871998978554, -84264871998978554]
[1457292663992733173697, 79, 3584271172994804, -3584271172994804]
[700997949982357612773, 38, 20007779466038051, 20007779466038051]
[571852875247176644830, 31, 2448713238781241, 2448713238781241]
[81571209556275332607773, 4422, 486770597997482245, -486770597997482245]
[34107784626008179307658, 1849, 326298548308104473, -326298548308104473]
[25573005066002850109145, 1387, 12689824402692368208, -12689824402692368208]
[36891130727771700035, 2, 2445177643646003, -2445177643646003]
[8239777155714881873943125, 446631, 869805609101165794136, 869805609101165794136]
[92242908763353996788, 5, 8968999815631693, 8968999815631693]
[18447102791400584000, 1, 314838692910981, 314838692910981]
[27443760618567939139186825, 1487729, 60775525894533697026, -60775525894533697026]
[756323758086912163184, 41, 5452025897569405, 5452025897569405]
[9462220605055915386496, 513, 981614683120872251, -981614683120872251]
[18446076939277250624, 1, 711013430422395, -711013430422395]
[793225386019825057792, 43, 13504053395117975, 13504053395117975]
[867040940899613140992, 47, 41907122352509099, 41907122352509099]
[590276614127215422753, 32, 20600359430113855, -20600359430113855]
[31009599010016983932554, 1681, 548461515385587615, 548461515385587615]
[681001069712596965421440, 36917, 998862487800579017, 998862487800579017]
[18446349805322132169, 1, 438147385540850, -438147385540850]
[58278188764342781007067, 3159, 4785621739241940046, 4785621739241940046]
[756233176589204179971, 41, 85129471810413808, -85129471810413808]
[31012562443672820810646, 1681, 3511895171222465707, 3511895171222465707]
[32521512268987353694747, 1763, 174891636273837750, -174891636273837750]
[92232372616988558922, 5, 1567146549806173, -1567146549806173]
[36876050305484064233, 2, 17525599931281805, -17525599931281805]
[26877603348523093226372, 1457, 633301428013637689, 633301428013637689]
[253212997329980947784438, 13735, 153635200458941131527, -153635200458941131527]
[6548628133118205858658, 355, 18409906981936913, 18409906981936913]
[18444534575496055780, 1, 2253377211617239, -2253377211617239]
[534957881216683943860, 29, 1030588161426309, 1030588161426309]
[18446366174210962091, 1, 421778496710928, -421778496710928]
[2637904038765980818690, 143, 13361528783576973, 13361528783576973]
[977721552622780028591, 53, 41791129273358584, 41791129273358584]
[319193412248315195023441, 17303, 8640302614328775684, 8640302614328775684]
[129134072423457053693, 7, 6556754503342560, 6556754503342560]
[32078229503667469625866, 1739, 734746091173754175, -734746091173754175]
[571856352916645908839, 31, 5926382708045250, 5926382708045250]
[387384946601968726021, 21, 2399595107592622, 2399595107592622]
[23630030699846035236239, 1281, 304667572493901100, -304667572493901100]
[49522631310087437374005161, 2684609, 218351156844018140590, 218351156844018140590]
[31834595217821408302576, 1725, 13885999400672344801, 13885999400672344801]
[239878047852403954620, 13, 69804467204205373, 69804467204205373]
[239883056561849746529, 13, 74813176649997282, 74813176649997282]
[18444546535111638150, 1, 2241417596034869, -2241417596034869]
[641220285467746279071901, 34760, 9936231627564931461, 9936231627564931461]
[9758086685555325556736, 529, 264141427033470315, -264141427033470315]
[77935486429119106777088, 4225, 2192671070811728187, -2192671070811728187]
[73786916936724046737, 4, 234874106645339, -234874106645339]
[355471905891659049565877, 19270, 2302042982190489747, 2302042982190489747]
[30307731314409626889875, 1643, 341291889079880342, -341291889079880342]
[18446634615344546875, 1, 153337363126144, -153337363126144]
[7470815936541511712041, 405, 133184305095860654, -133184305095860654]
[350496901811999244861, 19, 7930710553457500, 7930710553457500]
[55326769432584564557, 3, 13594425538454500, -13594425538454500]
[276572887762401398293, 15, 128931528213696992, -128931528213696992]
[1309673102079587106334, 71, 48842562657678015, -48842562657678015]
[239792533771604958771, 13, 15709613594790476, -15709613594790476]
[512041563282488424220981, 27761, 59717072629286459478, -59717072629286459478]
[23003530040949558514887, 1247, 385463923090260194, 385463923090260194]
[899264270942586486561481, 48749, 1805036040134558250, 1805036040134558250]
[571849527410918760553, 31, 899123019103036, -899123019103036]
[18207816944752846323224, 987, 837235430373053471, 837235430373053471]
[1199044271391552403422, 65, 3054465553657187, 3054465553657187]
[18449642267546290625, 1, 2854314838617606, 2854314838617606]
[571933569860092251075, 31, 83143326154387486, 83143326154387486]
[2121166041203120736761, 115, 214573358261660424, -214573358261660424]
[313594410545983184375, 17, 984650047256948, -984650047256948]
[19946531149931642171875, 1081, 5553373054647638336, 5553373054647638336]
[18447088681152343750, 1, 300728444670731, 300728444670731]
[24776128746473367085250, 1343, 2092525986962220733, 2092525986962220733]
[719376764043013586944, 39, 47966112585660797, -47966112585660797]
[328302650820215731781632, 17797, 5165625877275062489, 5165625877275062489]
[387374164654898170720, 21, 8382351962962679, -8382351962962679]
[18446697554824028160, 1, 90397883644859, -90397883644859]
[202858629806817280000, 11, 56037672967123209, -56037672967123209]
[5238869695267592824803, 284, 18083301386312593, -18083301386312593]
[111805797514214400000000, 6061, 184267146806168159, -184267146806168159]
[18446793948094050000, 1, 5995386376981, 5995386376981]
[977673276843120000000, 53, 6484650386670007, -6484650386670007]
[350487387621246080000, 19, 1583480199707361, -1583480199707361]
[18242896864638395734487, 989, 976420589492881304, -976420589492881304]
[48392726893810209423719, 2623, 6802093857983094882, 6802093857983094882]
[71695377883375786265605, 3887, 7286888798938759248, -7286888798938759248]
[36894272133244599645, 2, 696227829253607, 696227829253607]
[12230254199540009482465, 663, 33786894822270868, 33786894822270868]
[239808800820028918995, 13, 557434829169748, 557434829169748]
[28057499415757079105990, 1521, 65060311291555909, -65060311291555909]
[18445704117908143349, 1, 1083834799529670, -1083834799529670]
[18439149119724203273, 1, 7638832983469746, -7638832983469746]
[14370144261601558602003, 779, 96446442281320202, 96446442281320202]
[46141626482838820970413531, 2501369, 597051637618381449480, -597051637618381449480]
[756342035911582240627, 41, 23729850567646848, 23729850567646848]
[1346557068601594808133, 73, 58451946065322254, -58451946065322254]
[18447516052883730815, 1, 728100176057796, 728100176057796]
[424275939868775553333, 23, 183043500926104, -183043500926104]
[1365068928062016269755, 74, 6619561648466349, 6619561648466349]
[14633308738926912475475, 793, 5005892429727771408, 5005892429727771408]
[276744844186279447667, 15, 43024895664352382, 43024895664352382]
[46134167773297545398795, 2501, 1248896424344821724, -1248896424344821724]
[7433544177038627788107, 403, 511367902564438550, -511367902564438550]
[2637884390207387188475, 143, 6287029810053242, -6287029810053242]
[495683523869437088281250, 26871, 115207770793412299, -115207770793412299]
[424276119842529296875, 23, 3069747182562, -3069747182562]
[140620688614213034623325, 7623, 824050722443199488, 824050722443199488]
[5884475596338405204375, 319, 49760575342488686, -49760575342488686]
[18444238840560115375, 1, 2549112147557644, -2549112147557644]
[18447508085357203125, 1, 720132649530106, 720132649530106]
[966917689840990466709923, 52417, 7594276087629927000, -7594276087629927000]
[682528016196335567375, 37, 3138053848334328, -3138053848334328]
[18446700220364792467, 1, 87732342880552, -87732342880552]
[31377941591951743639019, 1701, 44715604008166300, -44715604008166300]
[12580245414405326731099, 682, 463969341306267859, -463969341306267859]
[55343481903380709175, 3, 3118045257690118, 3118045257690118]
[4809564993703546037311, 261, 5046661953156620648, -5046661953156620648]
[36893018955046111529, 2, 556950369234509, -556950369234509]
[571877179411436654112, 31, 26752877498790523, 26752877498790523]
[756333320493681451871, 41, 15014432666858092, 15014432666858092]
[424272530701594870272, 23, 3592210681609165, -3592210681609165]
[534962163976223363072, 29, 5313347700845521, 5313347700845521]
[18446870205643309563, 1, 82252935636544, 82252935636544]
[756311499002374561792, 41, 6807058640031987, -6807058640031987]
[10791361491320681037824, 585, 9461013307678291, -9461013307678291]
[73787860123210025289, 4, 708312379333213, 708312379333213]
[15700091611489532052478, 851, 1875063735302313309, 1875063735302313309]
[18438796184123034349, 1, 7991768584638670, -7991768584638670]
[1457710224002107789285, 79, 413975738201620784, 413975738201620784]
[571822951945835408325, 31, 27474588102455264, -27474588102455264]
[1936882599264844143209, 105, 30135769461523786, -30135769461523786]
[1106817855220033851947, 60, 10578057573470807, 10578057573470807]
[184443846865669362621, 10, 24032661407367569, -24032661407367569]
[10865803772165375304480, 589, 645668020555896289, 645668020555896289]
[3025250324936076009375, 164, 22899307982365741, -22899307982365741]
[92234314120195491309, 5, 374356657126214, 374356657126214]
[682532666993697508989, 37, 1512743513607286, 1512743513607286]
[7433941121254883628960, 403, 114423686308597697, -114423686308597697]
[664084446244347024337, 36, 79946870795653, 79946870795653]
